,From,To,Value,Gas_price
0,0xb61c7090d96600f54a18aa1f3f30fa42eb114f99,0xf1c1095c83179bafb881db51535ca339ce05ab8a,5811.9276611594005,0.00017370099999999998
0,0x9d9d32878843a1f1fa7f461ade56263b822dd1f0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0,4.282526670264161e-05
0,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x0eae044f00b0af300500f090ea00027097d03000,0.0,0.0004392393605965434
0,0xd6b7b66eee9625e5fb3e27da25391617dc83d578,0xb3b94a66f9f29fadd8cd09e14682f8f8437c33e1,8.90380658856574,5.9358710590438274e-05
0,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,7.246330300363e-08,4.265156570264161e-05
0,0x543c987ce0d639e081fb4375f37317acdec95eae,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0,4.282526670264161e-05
0,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,7.675938730426999e-08,0.00010496011727244415
0,0x000000000077cdff30a1b5d7c12f3587f921e519,0x006200fb630000bb009b0083ae13fada00852a89,0.010008906257262347,4.265156570264161e-05
0,0x9d75673d0e803d8dbfb9ede4eb0c15c0211e1021,0xe66b31678d6c16e9ebf358268a790b763c133750,615.1287794203993,4.612558570264161e-05
0,0x000000000077cdff30a1b5d7c12f3587f921e519,0x006200fb630000bb009b0083ae13fada00852a89,0.010133317046217595,9.776867905885597e-05
0,0xd66570edcdade24edda902b28f2172e9ef8395dd,0xd1742b3c4fbb096990c8950fa635aec75b30781a,0.0,5.686875427134682e-05
0,0xa06907aec1eb9d24cd72b19e7033d56370d96021,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,5.5304349726980744e-05
0,0x4a38e0ef5f1fb25de12bf99c49215589a757468f,0x1ac1d62bcadf59500a2f63103003c3e822e13152,0.0,5.3594728702641606e-05
0,0xb96cf09fdff78dca97cbbb0328da866ba31eab88,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,77.52271251173576,5.3073625702641614e-05
0,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd8243902027e5749cc939405395e8e14fe0e2197,0.0,5.2110299999999995e-05
0,0xe212f5149e1190095f3c49924bedc0270d49915e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,5.2110299999999995e-05
0,0x1570c66fec9862f1295f07fe74eda2196a93f34f,0xf59aac27b0651cd0d4af75a36e963764a7daa485,2131.31127,5.151379369640273e-05
0,0x6d45183735cc78b6451a8a25a5b844ddba851c39,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.863628e-05
0,0x7a1236c2099a7db2bb72799490335b94a8569900,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,4.786259570264161e-05
0,0x13fc9a2d284296c89e0c74243225fd2344bbefe9,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.722097755402258e-05
0,0x59d37535523a9a8e2e83ab8d680b22b06c545309,0x5237eb109c66125c63907b91ac1473df8a4768b6,1746.0360915625467,4.722097755402258e-05
0,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,0xc87b75e2bdcb2f9f41fd24b4c9b46c73c63dc0f1,9.0721600486,4.722097755402258e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x514910771af9ca656af840dff83e8264ecf986ca,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x514910771af9ca656af840dff83e8264ecf986ca,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,0.0,4.7107123277699316e-05
0,0xec30d02f10353f8efc9601371f56e808751f396f,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x4a220e6096b25eadb88358cb44068a3248254675,0.0,4.7107123277699316e-05
0,0xec30d02f10353f8efc9601371f56e808751f396f,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.7107123277699316e-05
0,0xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,0xb7a5aae42ba0958d75a54445f2ea179b7ed17792,610.9986522309999,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x7b4328c127b85369d9f82ca0503b000d09cf9180,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0.0,4.7107123277699316e-05
0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0.0,4.7107123277699316e-05
0,0x9b2dfb8862e3f398b73206c879a1f38136f22908,0x9ea3cda5c2adf0370454b9ee28786a068227b1a4,0.0,4.265156570264161e-05
0,0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.699756472264161e-05
0,0xec78b484a28a73f4f1cff23b9cd31aa12c1d9b4e,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0.0,4.699409070264161e-05
0,0xf8ea0c039c22b45d7d8505d07bd6a58e08e58f5b,0x3dd98c8a089dbcff7e8fc8d4f532bd493501ab7f,0.0,4.699409070264161e-05
0,0xc9c070d4b472fbf9e652c052beeff16b79e3b7ab,0x838af967537350d2c44abb8c010e49e32673ab94,0.0,4.699409070264161e-05
0,0xbbd0d4d067d5af2065b1b6fd936d93237ae1c56c,0x073c96a2b08c82d945b3b6ee0ce16fb20e60854c,87.72175211407908,4.647646172264161e-05
0,0x07ef60deca209ea0f3f3f08c1ad21a6db5ef9d33,0xf406ad0082e730f122b95e291a89d83ef4e2b3e5,1.6416520201651095,4.647298770264161e-05
0,0xe93381fb4c4f14bda253907b18fad305d799241a,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,0.0,4.647298770264161e-05
0,0x89c8714e3348f2450a3174343ebf4cf026444b3b,0x9ea3cda5c2adf0370454b9ee28786a068227b1a4,0.0,4.265156570264161e-05
0,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x16413e517f014268edeb6649a2077818cf714756,112.74410807000001,4.612558570264161e-05
0,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xc0dda67ac6f1598fa2f67ff6429d0a966500cf20,26.524142700000002,4.612558570264161e-05
0,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xf4fa004b8f4cd3edd31555a6922841ee21a9866d,20.647664169000002,4.612558570264161e-05
0,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xbabc531c77f19d06ffc2a26f58ce0a6856ef3fcf,124.8748300668,4.612558570264161e-05
0,0x28c6c06298d514db089934071355e5743bf21d60,0x502ed57f521aba6f7d9d18739198f4caeb22e36b,54.368413000000004,4.612558570264161e-05
0,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x952316172311acdc0f9080fd7b3c09779b51541e,74.2050672,4.612558570264161e-05
0,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xe6734adf3715f563e1c679013aa06a7eafbbcb71,27286.342688,4.612558570264161e-05
0,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.612558570264161e-05
0,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0.0,4.612558570264161e-05
0,0xfb37776d35db75c8d30b900a5458c16be5b9a8f1,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.612558570264161e-05
0,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.612558570264161e-05
0,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.612558570264161e-05
0,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xd533a949740bb3306d119cc777fa900ba034cd52,0.0,4.612558570264161e-05
