,From,To,Value,Gas_price
0,0x4603180bbb8221157880afaa84638e0fc467738d,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,4.45564228e-12,4.2717125909410716e-05
0,0x76e40d0a69fd81826b5eb7d18145626d46eafdef,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,8.987051332e-11,4.2717125909410716e-05
0,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,9.431920451999999e-11,4.2717125909410716e-05
0,0xfc23b61db3a1dce083e82da5a2ccfd91a2211f7c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,1.8246584999999998e-11,4.2717125909410716e-05
0,0xd68fe83d3834bf35c6e1aa8a9d81c56249a61881,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,9.38743354e-11,4.2717125909410716e-05
0,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,7.963852356e-11,4.2717125909410716e-05
0,0xb6e2b76ca59b04b2d06aa1f97590864afd207194,0x880ec24013852a00e9b977865304e20c1960e36c,2.918812015316e-08,8.250473082020922e-05
0,0x30741289523c2e4d2a62c7d6722686d14e723851,0x4b1d0b9f081468d780ca1d5d79132b64301085d1,0.0,4.6496982434925245e-05
0,0x042c4e14e507f26b2eee4120f620cfa0260ec309,0x81153f0889ab398c4acb42cb58b565a5392bba95,1.2129051751317308,4.267388843492525e-05
0,0x017bd64704cfce1a624201f62f0b87f4ddae13a5,0xbfef411d9ae30c5b471d529c838f1abb7b65d67f,1.154053057e-11,4.57943150572256e-05
0,0xa270c0e55d885d7b29552b0cf20099004869823d,0xcbb011006eadd48a241eca39181be7834b93dd0b,0.0,4.352611232176245e-05
0,0x32118e0e825e0292a5baffbec7d874e3eb749e0c,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,0.0,4.298668703492525e-05
0,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x39f024d621367c044bace2bf0fb15fb3612ecb92,0.0,4.2717125909410716e-05
0,0x9c99796b9169a182a519c8bba374eac7c64a9a77,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,4.2767448326057064e-05
0,0x1c8642276baf215e2e8248ae07e64753b7ef152a,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,0.0,4.273731012360065e-05
0,0x46340b20830761efd32832a74d7169b29feb9758,0x720cd16b011b987da3518fbf38c3071d4f0d1495,0.0,6.868526489777785e-05
0,0x46340b20830761efd32832a74d7169b29feb9758,0xf9635bc6f584b1e1273baf394f3623efb93fc52b,113.823935,6.868526489777785e-05
0,0x46340b20830761efd32832a74d7169b29feb9758,0xf102204a97606a348444e23d9fa38e60e1f3d3ef,340.60292,6.868526489777785e-05
0,0x46340b20830761efd32832a74d7169b29feb9758,0xc1ca77575e466e74597fa71bbe0ed7f1033b0c27,764.2254650859959,6.868526489777785e-05
0,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,6.868526489777785e-05
0,0x3b1a48be7b8e352a12d9e3f6f320ab89b43a7259,0x000000000000ad05ccc4f10045630fb830b95127,463.81081300000005,6.58788607e-05
0,0xbe6ce2073e2b55fb1592f2dac9bec1462105045b,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,0.0,5.650825968853336e-05
0,0x3c27daff0eb1f015925c8f31730d5c8ac9b909ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,5.499982506353612e-05
0,0x9108813f22637385228a1c621c1904bbbc50dc25,0xa88800cd213da5ae406ce248380802bd53b47647,0.0,5.302727705197755e-05
0,0x25312be990c7fb1ab7f32b1fbe88e620ee054df0,0x53fb5eb7235b09440c3142605646332c80cca5ad,17.3777,5.21331e-05
0,0x9f432a2964351a7830bd9ea10f65107677d73e04,0x000000000000ad05ccc4f10045630fb830b95127,463.81081300000005,5.21331e-05
0,0x005590f3e0676ca4f821163ffcfdec76e857a105,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,5.179718093492525e-05
0,0x9afa066884ce723200438b672c0b8d5769e03a6a,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0.0,5.1611769e-05
0,0x856fb53f65bbbcd2984b3b3d4aff4274121b1f11,0x6242bad21fcf2c118960204c99496df8ff946a62,236.12378407408704,5.151528218633273e-05
0,0xbbc237bc6e3c1d7ac88d56bc8de3d809876a7da0,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.922653930141494e-05
0,0x788535a391e34841eac29563cb66d1a7f8bfa19d,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.865756e-05
0,0x64be04701bd63bfaa2b9a919b0a44076f564d53f,0xd0a018ae9ad1bef270dd132157f3427e98ae4def,173.77700000000002,4.7018313434925254e-05
0,0x7fd90c0330832e23d4eebbc99d7f6359a80326d4,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.694640254864515e-05
0,0xa51d692269c6f03beb881ae658df1fbe04b91461,0x30e77776f693534db85ca077439e01e31db97db0,122.26254612,4.691979e-05
0,0xc61a612749e401fbaeea96abbed171cf4c9be7fa,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.670030783998143e-05
0,0xaaf43242abc2fe4c0eaf3a7bee8d1b13fe6952fb,0xa5d7f0f7027fa8f4d1be8042e1e43bbdec36951e,1736.6188632279275,4.6496982434925245e-05
0,0xf0458aaaf6d49192d3b4711960635d5fa2114e71,0x20c5656f350f949fa0fcca2f6898105b2fa88d31,4.610621607224851,4.6496982434925245e-05
0,0x7d0dd4cb61ea11010e2a3310d7e2648a8a92b0e4,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.6496982434925245e-05
0,0x3aa97d5b7eed2dd25119b9e68961ca1c73823861,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.6496982434925245e-05
0,0x935f64b44b5c48a1539c4ada5161d27ace4205b5,0x2196d5d761e09af700fdbbfb5adc62561032e69e,36.60091174,4.615116620492525e-05
0,0x59e0cda5922efba00a57794faf09bf6252d64126,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0.0,4.615116620492525e-05
0,0x43fed72b921af413aad831cebd221697b18da54f,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.615116620492525e-05
0,0x56de1961fda5454e6f8e6d0e3124ff648fd69400,0xb844c4a19875eb561d374ad6296c9377e9e8f876,66.8424020319,4.615116620492525e-05
