,From,To,Value,Gas_price
0,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,5.1706558606229996e-08,3.647792251195938e-05
0,0x13cf29a41dbbd576ef32b51a434376114952bd94,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,346.914,4.1681632511959377e-05
0,0x2a4090d6529e3ca13cf93b096107fab5312d556d,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,3.857675221195938e-05
0,0xc939ad956440f27561794ca2598b58d416207921,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,602.3327659990875,3.73874658625719e-05
0,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,5.3338825402199995e-08,4.196127898017927e-05
0,0xb56e0753cc22d5ee32e116ef9c279482c183fda9,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,3.664392149928114e-05
0,0x9f3add7b0900e399fe319831446ec3bf7578bc4c,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0.0,3.65620174941186e-05
0,0x05325343a653c6f24262d7d3af32a00c3626cfd4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,60.709950000000006,3.65620174941186e-05
0,0x89d6739b62fe33769cc99e7d670a52cfb1374048,0x897fbc0f1c1ddf8f72fefb0a841bdd6302ab99ad,0.0,0.00011483797372941555
0,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0x4d224452801aced8b2f0aebe155379bb5d594381,0.0,8.03279367e-05
0,0x1b84c738c33cd42e9e2764b7e943949c9a6bea67,0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0.0,7.116932251195937e-05
0,0x8f6fc0a8a40ab381450f38b4fd4b17229f141dec,0x84f59c9fa45d05c5d7a0911a0fe7b4f563ae7227,180.975794094125,5.2681930451190094e-05
0,0x1761be7ae24b4f7ff30974967a27988af0860bc5,0xeee4ad0b82d3417d4efd519232702df847bc0a49,0.0,4.877415205655265e-05
0,0xf06501cc3014c1757f7c0e3d89f180cfe45bc002,0x390f88995a416c43652bfd44dfaf1b1fb985aa62,5439.460952874034,4.791982839844527e-05
0,0x2278043ce96c1072be4279d83915278bbbd6a31c,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0.0,4.7666275994730326e-05
0,0xd59a59ccba9b1cab2c3fd0b58f91f47b3ef8bbe1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,4.515077251195938e-05
0,0x292f04a44506c2fd49bac032e1ca148c35a478c8,0x2145f4a87497df88b51ac57ceefc27ad601146e5,8672.85,4.50294372e-05
0,0xbe005bc949c3fb15d7cc02e86227bbd110838d6a,0xdc85295aff97b341aa43d46e4ecd98fba26bf751,44.29732628138961,4.501040599404702e-05
0,0x395f0e8d0d585d47b66b7395c720f7ace34da04f,0xcbd6832ebc203e49e2b771897067fce3c58575ac,352.49742635429783,4.436466588925011e-05
0,0x207e1f0fd4dea6d7576f40a43dabe918fdd17b16,0xc6764e58b36e26b08fd1d2aed4538c02171fa872,0.0,4.40862421263615e-05
0,0x1e1eb8164f63fcb58e3c8fbcdd138f8f725142cd,0xf411903cbc70a74d22900a5de66a2dda66507255,0.0,4.3884620998265426e-05
