,From,To,Value,Gas_price
0,0x44846f7117c600029cc4f7955b3d99440c2eab7c,0x4fc15c91a9c4a9efb404174464687e8e128730c2,0.0,0.00012705504
0,0xc32d11a7994529cf86e8f9d6e13b05954a0d5746,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,0.0,0.00012705504
0,0xe93685f3bba03016f02bd1828badd6195988d950,0x902f09715b6303d4173037652fa7377e5b98089e,0.0,5.7096979911074874e-05
0,0x0c636e17effb6feb245608b022ceac46cc137352,0x06998af8f39ff8630d1fb515d22781da4dc2ca71,0.0,5.395488e-05
0,0xcb6013b23bd2f96641ff5bed2d56ad2dcc2f9ce4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,5.404800103719744e-05
0,0x5192946fa7aff9eb22365f8d247898d30f7529c5,0xc4e0302a9d840db3065210f65aad026e9d695c13,0.0,5.222728501884768e-05
0,0xc46a89dcf5e02250f3016a8b4176ae0fcfb23e0e,0x8e8bd01b5a9eb272cc3892a2e40e64a716aa2a40,0.0,5.201653672672128e-05
0,0x17f9cd805396e5bd707bf0d5a51ecc29f1e75f1f,0xcbb011006eadd48a241eca39181be7834b93dd0b,0.0,4.899429346707168e-05
0,0xbbba1983859ac05cacc453a6ae9a12ce83735b6d,0xbb5546f592787778a3fad41472dd51d9c2c48e2b,15086.306591999999,5.8388356226410556e-05
0,0xb061a982fe2fbc458361eb729169999adb43e521,0xe66b31678d6c16e9ebf358268a790b763c133750,0.0,4.9181445018847675e-05
0,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0.0,4.9181445018847675e-05
0,0x2458d4f691ad0dd7684ff6bb4a9dcb0428fe9472,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,200.1552,4.883334901884768e-05
0,0xcd54d62201d7b4fd6ecc21bf90beafd33f9cbddf,0x3b27f92c0e212c671ea351827edf93db27cc0c65,0.0,4.9181445018847675e-05
0,0x523439d96fb9a44c89affb02307cb60dfd7d88b5,0x2df6c8bf5b3f6caf79219526888474a1071ca4fc,0.0,5.440288501884768e-05
0,0xad46bdff23a81b7bc346732129fa0d569b6b6960,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,5.388074101884768e-05
0,0xbdf6a0b021ef818928d08e5882a35d4ad9fb2855,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,17.4048,4.7997918618847685e-05
0,0x2830a201915afc51918bd3fcfec3ba068e23044c,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0.0,5.248835701884768e-05
0,0x46705dfff24256421a05d056c29e81bdc09723b8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.952954101884768e-05
0,0xed1c1e3c8e65ed283a5d6d984136b915b37c3053,0x5e9dc0b770db326612bb31605bb928ad125c95b3,0.0,5.005168501884768e-05
0,0x7a115afaea2301a7cc561ea947be80e8e8e43c88,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0,4.744096501884768e-05
0,0x15652636f3898f550b257b89926d5566821c32e1,0x4d9079bb4165aeb4084c526a32695dcfd2f77381,0.0,4.778906101884768e-05
0,0xb97f185179f5e19d64be712c33ca56b43cf8f090,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,87.024,4.744096501884768e-05
0,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,5.0473920000000006e-05
0,0x6a420712a6b36b379c5411ba63cce1cd56b29851,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,4.9181445018847675e-05
0,0x010d911e341f0e20cbc4a6c655b2d7dd655ddfdd,0x881d40237659c251811cec9c364ef91dc08d300c,1566.432,4.588384841764416e-05
0,0xd2c4a905c4e57c3b267306e30f8b65fd746a56eb,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,4.586415514055424e-05
0,0xf7ed41980ed335e971e2bb527a9d1df870b04c7d,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.744096501884768e-05
0,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xdc63269ea166b70d4780b3a11f5c825c2b761b01,0.0,6.310528501884768e-05
0,0x4af2a128c0e8e17231bb001465fbe10a7514e331,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,49.0047286176,5.9489606399999997e-05
0,0x694340566eda9ddcc3096ce5973a4629f7403c75,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,205.8998630976,5.9489606399999997e-05
0,0x4995f99902f88e3cc9915e87ce2c342fd70398a0,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,38.6855271264,5.9489606399999997e-05
0,0x42b398c5cdc6dd9eaee54a7093737a5ba3290e73,0xa519c9fd4de33c986111884e48cb8b4e363f94ce,84015.83669639735,5.9425988985948475e-05
0,0x9af967c9a68cc9c7498864823e305b5c9e7eaa37,0xf0f9d895aca5c8678f706fb8216fa22957685a13,0.0,5.867430773707104e-05
0,0xdeb7f22ce6a1a158ab8bb3d7014b0227756afee7,0x29b0b4bfea5cccd59d854c9cc69f984f3438205e,163937.32687302105,5.560801048498752e-05
0,0xeaa676ce3b3ceae5587e9c37ee75e07477d7bf3d,0xd5fbda4c79f38920159fe5f22df9655fde292d47,356.78922656780236,5.092192501884768e-05
0,0x9bbfbc0b477e76938c339f4f7ce7754341b75586,0x9e4226182e943fdb9c4826b396edb5fe136788a5,4.691086527762301,5.092192501884768e-05
0,0x9befe5c1bc12dce6c8cc071cd448cea9ff6d3393,0xa0fd8bb1f42e7afe9f3d4ce3fadb26e90f7d9aec,4.07019017778969,5.092192501884768e-05
0,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,0xcfc5f08925b2e2ca94bf91d3ba965c668494cf98,26006.748022752003,4.952954101884768e-05
0,0x46705dfff24256421a05d056c29e81bdc09723b8,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,0.0,4.952954101884768e-05
0,0x2fecb55879640b306ac77ac412542f20622bfd6a,0x3159ccaa96695f7c2ef124d543be1fd27ff4812a,288.69370841994237,4.9181445018847675e-05
0,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xa6b93dacc7445963b822300b0614a27d09a9650a,237.57552,4.9181445018847675e-05
0,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x344353aa3ee47930b732018231a74f88d6eaf84d,340.9078176,4.9181445018847675e-05
0,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xb273d250f5e599b3613a2f7f5522fc4ce83b1cea,5.2562496,4.9181445018847675e-05
0,0xe8527f01bdf894aaab08ee10d813e009a85edfab,0xf6d403fc62235bc64c3cd65e3e203ddfb9f0fc88,44.287644912,4.9181445018847675e-05
0,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x3bc55d234c4248319e7b0d111a272d8e23e283d2,27.499584000000002,4.9181445018847675e-05
0,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xe38e1ae9a6a4e1f96d4335e0938cf1e990409f23,18.623136,4.9181445018847675e-05
0,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x8bf7fa351d1b7d1497230dc83f42b3b84aacf615,171.959424,4.9181445018847675e-05
0,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x1268031fdf2b850d061d923ba0239c16b71f8a76,1737.9639795168,4.9181445018847675e-05
0,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x81407655c25e8413eac45a05e1999771fa5e272f,245.6281814112,4.9181445018847675e-05
0,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0.0,4.9181445018847675e-05
0,0x2458d4f691ad0dd7684ff6bb4a9dcb0428fe9472,0xe79ba4eed2c71d44120b712cb89791a386ab4c90,0.0,4.883334901884768e-05
0,0x6ed979d2f0f8a5037f559d1e18af679b6a114962,0x2a673a198387b3916b45946018f8c65b331c4ecd,675.7756239590378,4.8572277018847675e-05
0,0xbdf6a0b021ef818928d08e5882a35d4ad9fb2855,0xf1647d868df7da6e06c962c5a13585b00a5dd1d2,0.0,4.7997918618847685e-05
0,0x5eb03ce22bd2313139f10d4155bd8d6ad2ff685b,0x00000000000001ad428e4906ae43d8f9852d0dd6,0.0,4.744096501884768e-05
0,0x153bbc0c41468abf2a7ed86d7cf4e875a52c67b8,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,42.373742937108545,4.744096501884768e-05
0,0x2a76f7df64889a1f20f5b6aa87ebffa9a38ab925,0x6d7c44773c52d396f43c2d511b81aa168e9a7a42,0.0,4.699296e-05
0,0x1f7a2e1e7e42bef8d9e81b7465eb610dc7cc832a,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,1826.5171478400002,4.699296e-05
0,0xf00a36268b96eb04cd926e5c5fa585a4b21936ce,0xd41c27900f694d0cb58056e2e84b20befd85602c,0.0,4.699296e-05
0,0x146ddd79d5a764a23ad29dc5075dbb0c952f22c7,0x84a0856b038eaad1cc7e297cf34a7e72685a8693,0.0,4.6989068570418244e-05
0,0x0eefcd4c37c78ed786971ec822a1da6977b08eac,0xc5d27fd2da30e7ba0274ebba8c2aef3ffa50be6f,0.0,4.696917109673376e-05
0,0xba493e0c328eb99b182e1d3b0111da762f0d09ad,0xcd5c78d77ca34ac33db31f9d5dbb7baf81893afa,0.0,4.691648352287904e-05
0,0x3d55ac397b2955bf3af55ca15ea7a6a1e70ba0f7,0x6b175474e89094c44da98b954eedeac495271d0f,0.0,4.6905936e-05
0,0x9e4b475cd56460e14d73d1f1a6f6896ed9094e87,0x1111111254eeb25477b68fb85ed929f73a960582,626.5728,4.638028574386368e-05
0,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,4.63316676872448e-05
0,0x0d755e791136ad89ad0cc4cb4b0738d914a50440,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.63316676872448e-05
0,0x0d755e791136ad89ad0cc4cb4b0738d914a50440,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.63316676872448e-05
0,0xf77308d578d463fb8c8b0a0fa2bfac9f9c1ba3c8,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,469.92960000000005,4.63316676872448e-05
0,0xb0c3a1f25ef925d67c410c5d03858adecac2949f,0xf2121b6de04f2b99d3beb46473f943d928667e73,1211.375436740489,4.622262901884768e-05
0,0x1433b0b2abb7da9647308eee46eea9d8d1f7292b,0x881d40237659c251811cec9c364ef91dc08d300c,156.6432,4.622262901884768e-05
0,0xf83f0b38eda14d398ce4b7f1bad4914f62b201f6,0x881d40237659c251811cec9c364ef91dc08d300c,0.0,4.622262901884768e-05
0,0x932d1b85e229a4d046c7827128274647e9360f71,0x000000000000ad05ccc4f10045630fb830b95127,7445.773439999999,4.587453301884768e-05
0,0x90763cf0ceb2d3ea37702d69db885e498eee14fb,0xc36442b4a4522e871399cd717abdd847ab11fe88,4843.150406675324,4.587453301884768e-05
0,0x158f43510d8cf2583bbd96499b798a936a55424e,0xb2205ac3a699dc8ba772c96eca9f66631fc4603c,0.0,4.587453301884768e-05
0,0x9ec2364c7b7d865f239c72996d7133a8e6721680,0xd38bcd2c5fea65f0675764aa2c08f7bc0320c029,0.0,4.587453301884768e-05
0,0xa595e9525b0b2dbf91054689e385f5611207b9c1,0xe7b32e7de014f124c0b126ac046ae859c4c6f0a3,0.0,4.587453301884768e-05
0,0x866d54a4d9ce17f570451f83332f8ae4203c3f47,0xbe00734799a67a62af2819825580318ac1b1e4ec,0.0,4.587453301884768e-05
0,0x132b767615803e775bd60327a0411542f1c3d295,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,4.587453301884768e-05
0,0x8fc6c3f7d3c4496d1b0dbad8d68270adab0f2a2e,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,4.587453301884768e-05
0,0xf338ae28794bc7a79c94daaa8657aac3ca65768b,0x4b855c47e4bc295273a41a7636076b9b23847488,0.0,4.587453301884768e-05
0,0x58463e8eca64fe736a26d7a2ed95b4bc6127e268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,4.587453301884768e-05
0,0xedfdfa1c4039687b7600dd5cb7755842b5b2e27a,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,0.0,4.587453301884768e-05
0,0x599a0f2f0471dbd96ffb00721f7881665f248e50,0x1a36b4de48f9ce9cfb82e09e32666b4596f84660,2262.6240000000003,4.587453301884768e-05
0,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,0x0000000000a39bb272e79075ade125fd351887ac,5221.4400000000005,4.587453301884768e-05
0,0xe0ffeb6374a05865e24e7420bf9bf1c4d38f8286,0x3fed135c3d8ffe36ce0cb835cef57c4566f25852,1.7404800000000002e-15,4.587453301884768e-05
0,0x6a11a143d2ded7cd6829135b577289fb119ca210,0x000000000000ad05ccc4f10045630fb830b95127,0.0,4.587453301884768e-05
0,0x2676e6311cb3b183d989e8a3372d4ee0d3159839,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,1.1462128836384544,4.587453301884768e-05
0,0xd84e11bee5d555ccd905817cb8cbbd5b6e6c4f0d,0xf087521ffca0fa8a43f5c445773ab37c5f574da0,0.0,4.587453301884768e-05
0,0xe294dc2cbb49472be1cf2beeff971d45859bb89c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,4.587453301884768e-05
0,0x71e9c48a393c21abde09890146c096a13b5f3a29,0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,176.40177092444821,4.587453301884768e-05
0,0xc21bf856394dfe606d5ad423793d7967de6972fd,0xd4f1a8d4783fe376c517a217543e35d82ef0fe69,17.4048,4.587453301884768e-05
0,0x8340fefd527494022d13e76150dee990d657e35b,0xffc0807c644fc9f0b94d595980f94e30f70a5992,10.44288,4.587453301884768e-05
0,0x5759bf41c2b40a7ac5fec6590997b3ced871f047,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0,4.587453301884768e-05
0,0xbdc1c1706c560f24777531ff7de0071e81b3654f,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,106.67709877889747,4.587453301884768e-05
0,0xc66a6d9b377db1e237455b6c83bee4e64770f911,0x5434e17e9f4aa9521f85e57932b884d45037f071,0.0,4.587453301884768e-05
0,0x7581cdae8f779d055117b31544af586390703858,0x17b1e028a1837ff15ba9e7140add0d13790092a3,0.0,4.587453301884768e-05
0,0x9c7567091144195fb9bfcc3bd29ce2347de63d57,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.0,4.587453301884768e-05
0,0x080df9a0ca1890b57535da47c9c435fe72900b01,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0.0,4.587453301884768e-05
0,0xb0f57068987563aaabcb7d38d67a926ef5750dd6,0xe75512aa3bec8f00434bbd6ad8b0a3fbff100ad6,0.0,4.587453301884768e-05
0,0xbb2601e3f302f10b634f1b6c99dc567d03e8ae86,0x5283d291dbcf85356a21ba090e6db59121208b44,0.0,4.587453301884768e-05
0,0xd5452bbb083560a0f5e9ec342cdd964d0a5de7b8,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,81802.56,4.587453301884768e-05
0,0x6c0e4a334687bc237f8e0141dc30ba4e72bcd917,0x9c2e344c1c3befcee7fc13a7cb2aef2b99f2540a,10.533176866771738,4.587453301884768e-05
0,0x1a934838b797f9c2cbaa7a28c91efea0113514da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,4.587453301884768e-05
0,0x2b7da151ea3985161f50d9e9c2cbdfe103370345,0x87463f3e25adeeb33bc03b8a7dce6fa60f160c8c,0.0,4.587453301884768e-05
0,0x9eacd121ae62ff1536a05100748ffc352aca4492,0x00000000000001ad428e4906ae43d8f9852d0dd6,261.072,4.587453301884768e-05
0,0xe795947aed9d1fa2bbd78e19ff33cd7d626648e4,0x5434e17e9f4aa9521f85e57932b884d45037f071,0.0,4.587453301884768e-05
0,0x279a7dbfae376427ffac52fcb0883147d42165ff,0x2f50d538606fa9edd2b11e2446beb18c9d5846bb,0.0,4.587453301884768e-05
0,0x978b570e4e7ecbe2a00ba0540f33fc73589c8545,0x709d30f1f60f03d85a0ef33142ef3259392dc9e1,0.0,4.587453301884768e-05
0,0x753b8edb48819a20dd2dbb51a4585ab13d824880,0x1a92f7381b9f03921564a437210bb9396471050c,0.0,4.587453301884768e-05
0,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,0x388c818ca8b9251b393131c08a736a67ccb19297,32.1045675285529,4.570048501884768e-05
